comparison_mode,comparison_label,player_id,player_name,post_matches,post_rounds,post_damage,post_team_damage,post_team_damage_per_round,post_team_damage_per_match,post_team_damage_pct_soldier_damage,pre_matches,pre_rounds,pre_damage,pre_team_damage,pre_team_damage_per_round,pre_team_damage_per_match,pre_team_damage_pct_soldier_damage,matches_pct_change,rounds_pct_change,damage_pct_change,team_damage_pct_change,team_damage_per_round_pct_change,team_damage_per_match_pct_change,team_damage_pct_soldier_damage_pct_change
equal_time,Equal Time,STEAM_0:0:243368586,rQ.K.o.p.iA,0,0,0,0,0,0,0,17,17,118429,20832,1225.4117647058824,1225.4117647058824,17.590286163017502,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:224817525,penes de mierda,0,0,0,0,0,0,0,13,13,114886,20635,1587.3076923076924,1587.3076923076924,17.961283359156035,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:84622,-FOOC- MightyMouse,4,4,40025,3413,853.25,853.25,8.527170518425983,11,11,111766,16317,1483.3636363636363,1483.3636363636363,14.599252008660953,-63.63636363636363,-63.63636363636363,-64.18857255337043,-79.08316479745051,-42.4787031929889,-42.4787031929889,-41.59173008749167
equal_time,Equal Time,STEAM_0:1:55680,i-have-worse-than-bad-luck,8,8,60031,8333,1041.625,1041.625,13.881161399943363,6,6,50626,10310,1718.3333333333333,1718.3333333333333,20.365029826571327,33.333333333333336,33.333333333333336,18.577410816576464,-19.175557710960234,-39.38166828322017,-39.38166828322017,-31.838246650481796
equal_time,Equal Time,STEAM_0:0:6409859,NOOKIE,8,9,55458,9544,1060.4444444444443,1193.0,17.20941974106531,6,6,43731,7853,1308.8333333333333,1308.8333333333333,17.957512977064326,33.333333333333336,50.0,26.81621732866845,21.533172036164522,-18.977885309223655,-8.850120972876601,-4.165906698519409
equal_time,Equal Time,STEAM_0:1:86025,grens,10,10,84789,11988,1198.8,1198.8,14.138626472773591,4,4,34853,5219,1304.75,1304.75,14.974320718446045,150.0,150.0,143.27604510372134,129.69917608737305,-8.12032956505078,-8.12032956505078,-5.580849117536312
equal_time,Equal Time,STEAM_0:0:12161876,[MOS]GhostH,0,0,0,0,0,0,0,9,9,61779,16879,1875.4444444444443,1875.4444444444443,27.321581767267194,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:8914480,Carbon,17,17,122249,16683,981.3529411764706,981.3529411764706,13.646737396624921,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:1648744,omeN,3,3,14727,2761,920.3333333333334,920.3333333333334,18.74787804712433,7,7,58922,13524,1932.0,1932.0,22.95237771969723,-57.142857142857146,-57.142857142857146,-75.00594005634568,-79.58444247264123,-52.363699102829536,-52.363699102829536,-18.31836214931531
equal_time,Equal Time,STEAM_0:1:59994,jamie,0,0,0,0,0,0,0,9,9,58567,15014,1668.2222222222222,1668.2222222222222,25.63559683780969,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
