comparison_mode,comparison_label,min_rounds,player_id,player_name,post_soldier_rounds,post_team_damage_per_round,post_damage_per_round,post_kd,post_kills_per_round,post_deaths_per_round,post_friendly_damage_pct,pre_soldier_rounds,pre_team_damage_per_round,pre_damage_per_round,pre_kd,pre_kills_per_round,pre_deaths_per_round,pre_friendly_damage_pct,soldier_rounds_pct_change,team_damage_per_round_pct_change,damage_per_round_pct_change,kd_pct_change,kills_per_round_pct_change,deaths_per_round_pct_change,friendly_damage_pct_pct_change
equal_match_count,Equal Match Count,5,STEAM_0:1:68678,dexterity,12,1301.75,7015.833333333333,1.074935400516796,34.666666666666664,32.25,15.650579595435373,13,1359.076923076923,7802.307692307692,1.0780287474332648,40.38461538461539,37.46153846153846,14.834841894910074,-7.6923076923076925,-4.218077880914649,-10.080022347103098,-0.28694475206101966,-14.15873015873017,-13.911704312114985,5.498796052590107
equal_match_count,Equal Match Count,5,STEAM_0:1:77878,exr8ed-VD,24,1177.25,6336.416666666667,0.9523121387283237,27.458333333333332,28.833333333333332,15.668115877733907,19,1217.157894736842,6127.315789473684,1.0508130081300813,27.210526315789473,25.894736842105264,16.57243183202551,26.31578947368421,-3.2787771339617726,3.4126016085576008,-9.373777126821036,0.9107027724048998,11.348238482384817,-5.456748674289628
equal_match_count,Equal Match Count,5,STEAM_0:1:17947198,brakinh0 AF,5,1836.0,6151.2,0.9595375722543352,33.2,34.6,22.986778846153847,7,1845.7142857142858,7355.0,0.9683794466403162,35.0,36.142857142857146,20.06055430479,-28.571428571428573,-0.5263157894736877,-16.367097212780422,-0.9130588651645626,-5.142857142857134,-4.268774703557316,14.586957553137664
equal_match_count,Equal Match Count,5,STEAM_0:0:18619424,rufi0,34,1695.3529411764705,8529.264705882353,1.2360992301112061,42.5,34.38235294117647,16.581088894450247,24,1683.5833333333333,8840.208333333334,1.4433833560709413,44.083333333333336,30.541666666666668,15.997877824453322,41.666666666666664,0.6990808004635294,-3.5173789545040597,-14.360989066964635,-3.5916824196597403,12.575234732364976,3.645552718907913
equal_match_count,Equal Match Count,5,STEAM_0:1:57115,hello? RALPH TRESVANT pls,5,1500.0,8840.8,1.4746835443037976,46.6,31.6,14.505647532105833,17,1481.9411764705883,8764.058823529413,1.45703125,43.88235294117647,30.11764705882353,14.463607031725436,-70.58823529411765,1.2185924661612315,0.8756351140016867,1.2115247565072853,6.193029490616624,4.921875000000006,0.29066401132291775
equal_match_count,Equal Match Count,5,STEAM_0:0:661896,[A*C*M]Moreno,18,1306.4444444444443,8217.5,1.2634228187919463,41.833333333333336,33.111111111111114,13.717472335808576,17,1212.2941176470588,8394.529411764706,1.4761904761904763,43.76470588235294,29.647058823529413,12.619094271228784,5.882352941176471,7.766294121769881,-2.10886641860596,-14.413292920545578,-4.413082437275982,11.684303350970023,8.70409588019377
equal_match_count,Equal Match Count,5,STEAM_0:1:1037349,drkz,8,1591.75,9060.25,1.3082706766917294,43.5,33.25,14.943203154337214,11,1277.7272727272727,9793.363636363636,1.4839650145772594,46.27272727272727,31.181818181818183,11.54111445041139,-27.272727272727273,24.5766631092138,-7.485820639208367,-11.839520215075993,-5.992141453831043,6.632653061224484,29.477991216043733
equal_match_count,Equal Match Count,10,STEAM_0:1:1058823,spek,20,953.25,7859.9,1.4608378870673953,40.1,27.45,10.816223484225278,15,1568.9333333333334,8283.733333333334,1.3179723502304148,38.13333333333333,28.933333333333334,15.92394613979295,33.333333333333336,-39.24216027874565,-5.116453129023958,10.83979772504362,5.157342657342662,-5.126728110599082,-32.075734310629144
equal_match_count,Equal Match Count,10,STEAM_0:1:8490,[40+]Dospac,20,1278.0,7624.7,1.1251908396946564,36.85,32.75,14.355195614813484,26,1555.9615384615386,7493.538461538462,1.1699029126213591,37.07692307692308,31.692307692307693,17.193895115327237,-23.076923076923077,-17.864293659621808,1.750328488133359,-3.821861835228535,-0.6120331950207518,3.3373786407766954,-16.50992681689234
equal_match_count,Equal Match Count,10,STEAM_0:0:215536322,theycallme-quickdet,24,1267.875,6808.958333333333,1.061712846347607,35.125,33.083333333333336,15.69767441860465,26,1511.7307692307693,7230.0,1.2636248415716096,38.34615384615385,30.346153846153847,17.293266163627163,-7.6923076923076925,-16.13089937666964,-5.823536191793458,-15.978792801578534,-8.400200601805416,9.019856358259405,-9.226665049419708
equal_match_count,Equal Match Count,10,STEAM_0:1:11788346,kix,18,1258.7777777777778,8633.666666666666,1.2492260061919505,44.833333333333336,35.888888888888886,12.724638332285021,17,1484.0588235294117,8372.823529411764,1.1466227347611202,40.94117647058823,35.705882352941174,15.056067125388651,5.882352941176471,-15.18006174552212,3.1153545317015388,8.948302551510627,9.506704980842928,0.5125388980413674,-15.4849787377223
equal_match_count,Equal Match Count,10,STEAM_0:1:131282,light,15,788.2666666666667,6373.733333333334,0.8536036036036037,25.266666666666666,29.6,11.006236619193894,10,1000.6,6971.7,0.9207920792079208,27.9,30.3,12.550957691005106,50.0,-21.220600972749686,-8.577056767598524,-7.29681294197423,-9.438470728793307,-2.310231023102308,-12.307595243654331
equal_match_count,Equal Match Count,10,STEAM_0:1:19081858,CurtWild.es,16,1428.3125,8580.1875,1.6436781609195403,44.6875,27.1875,14.270994654543637,39,1588.4358974358975,8784.97435897436,1.5149700598802396,45.41025641025641,29.974358974358974,15.312571836772022,-58.97435897435897,-10.080570307833865,-2.3311036618468637,8.495752123938034,-1.591614906832295,-9.297476475620188,-6.802104789001636
equal_match_count,Equal Match Count,10,STEAM_0:1:68678,dexterity,12,1301.75,7015.833333333333,1.074935400516796,34.666666666666664,32.25,15.650579595435373,13,1359.076923076923,7802.307692307692,1.0780287474332648,40.38461538461539,37.46153846153846,14.834841894910074,-7.6923076923076925,-4.218077880914649,-10.080022347103098,-0.28694475206101966,-14.15873015873017,-13.911704312114985,5.498796052590107
equal_match_count,Equal Match Count,10,STEAM_0:1:77878,exr8ed-VD,24,1177.25,6336.416666666667,0.9523121387283237,27.458333333333332,28.833333333333332,15.668115877733907,19,1217.157894736842,6127.315789473684,1.0508130081300813,27.210526315789473,25.894736842105264,16.57243183202551,26.31578947368421,-3.2787771339617726,3.4126016085576008,-9.373777126821036,0.9107027724048998,11.348238482384817,-5.456748674289628
equal_match_count,Equal Match Count,10,STEAM_0:0:18619424,rufi0,34,1695.3529411764705,8529.264705882353,1.2360992301112061,42.5,34.38235294117647,16.581088894450247,24,1683.5833333333333,8840.208333333334,1.4433833560709413,44.083333333333336,30.541666666666668,15.997877824453322,41.666666666666664,0.6990808004635294,-3.5173789545040597,-14.360989066964635,-3.5916824196597403,12.575234732364976,3.645552718907913
equal_match_count,Equal Match Count,10,STEAM_0:0:661896,[A*C*M]Moreno,18,1306.4444444444443,8217.5,1.2634228187919463,41.833333333333336,33.111111111111114,13.717472335808576,17,1212.2941176470588,8394.529411764706,1.4761904761904763,43.76470588235294,29.647058823529413,12.619094271228784,5.882352941176471,7.766294121769881,-2.10886641860596,-14.413292920545578,-4.413082437275982,11.684303350970023,8.70409588019377
